,atomic_number,atomic_volume,density,dipole_polarizability,electron_affinity,evaporation_heat,fusion_heat,group_id,lattice_constant,melting_point,period,specific_heat,thermal_conductivity,vdw_radius,covalent_radius_pyykko,en_pauling,atomic_weight,atomic_radius_rahm,valence,ionenergies,0,1,2,3,4,5,6,7,8,9,10,block
10,-1.353238113271269,0.5413782671222765,-1.2047118487742265,0.7743344624069259,0.05526599854301776,-0.9039221044155403,-0.9821601526644418,-1.7152691934817954,-0.11587726136569329,-0.9831124370115537,-1.2139499242574432,0.3935622859370704,1.0786700840155363,0.3444508644530147,0.428767545297172,-1.3793336838374706,-1.3047949154220282,-0.5808406979006595,-1.220107658459851,-0.8679432597894118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11,-1.3171517635840353,-0.3713625770767334,-1.068421360430096,-0.3366724707496983,-0.1583111087665205,-0.7294068706968477,-0.4553673809942372,-1.518864323999147,-0.7951128894515401,-0.37936275312885437,-1.2139499242574432,0.26638063637844056,1.2562998906032912,-1.1713668616288417,-0.017429575012080162,-0.7390278777444798,-1.2866398545617355,-0.119754366601349,-0.8965431965478463,-0.1295369861498574,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12,-1.2810654138968014,-0.7477505540660159,-0.8976762101695032,-0.49937731123383794,0.010402511972023465,0.05462469553786856,-0.33089652793191743,0.6415892403099842,-0.2357423722043725,-0.3667627216163489,-1.2139499242574432,0.18568162016103595,2.2840152001467304,-0.8625891766862412,-0.37996473526334756,-0.2335232939868552,-1.2496936985577025,-0.15049345535463637,-0.5729787346358416,-0.6185762919682974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13,-1.2449790642095675,-0.5501468661466427,-0.9632271373535314,-0.7482914328700215,0.3833129373338062,0.5637561591006619,2.869208952412238,0.8379941097926326,0.6832234775588315,0.4544306365247719,-1.2139499242574432,0.058499970602406165,1.1674849873094137,-0.1327510122764586,-0.6588379354566305,0.2551311369788481,-1.2344618381815322,-0.3656670766276488,-0.24941427272383687,0.019327157848774784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,-1.2088927145223336,-0.08907159433477153,-1.053850538990437,-0.8976399058517317,0.13271023965836246,-1.1515381145001748,-0.9925996435664429,1.0343989792752808,1.8419195489993934,-1.0419052797038186,-1.2139499242574432,0.09336194560832502,-0.72000933747392,-0.9748719712108233,-0.798274535553271,0.7437855679445518,-1.194586210972497,-0.6423188754072342,0.07415018918816785,0.7070303890995423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,-1.1728063648351,-0.23021708570575247,-1.0094273028939147,-0.965635958591372,0.6513271823683853,-1.353852235005916,-1.0953884770630682,1.2308038487579291,4.0394465810418385,-0.9666337871030248,-1.2139499242574432,0.07722214236484407,-0.7195779508189284,-0.9748719712108233,-1.0213730957078975,1.4009415268294638,-1.179592098734096,-0.9189706741868205,0.39771465110017257,0.669721874068974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
16,-1.136720015147866,0.07089329588567346,-1.10005070453082,-1.023918289511064,1.2498997719087013,-1.3028361298096847,-0.6794149165064126,1.4272087182405775,1.2226164763328864,-1.2008848077442145,-1.2139499242574432,-0.08662912828026095,-0.7228894779274573,-1.1152254643665507,-1.1329223757852105,2.378250388760871,-1.1327975284883582,-1.1648833842131194,0.7212791130121773,1.4377160478983546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
17,-1.1006336654606321,0.5884267642459369,-1.1284815756325943,-1.066622239062013,-4.640917763788712,-1.3743410441563702,0.0,1.6236135877232258,0.5700175395445238,-1.2977407021533873,-1.2139499242574432,-0.30625958270026293,-0.7227790936905064,-0.7503063821616593,-1.2165843358431954,0.0,-1.0707084497375239,-1.4415351829927059,1.044843574924182,2.260008136101837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18,-1.0645473157733982,2.573873342864402,-1.2251465373786268,2.3163878013237706,0.03715782682426026,-1.3959109211263208,7.036974935595717,-1.7152691934817954,0.5500400210714111,-1.020540008878266,-0.5592353583657885,0.09077957708936805,0.2793359543706391,1.691844398747998,1.5721476660896307,-1.5646853645485999,-1.0824374604566396,-0.3041888991210732,-1.220107658459851,-1.103091270308086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19,-1.0284609660861646,1.1247796314556644,-1.101827633974681,0.7512643730845483,-0.1487417180377557,-0.617181735149134,-0.4553673809942372,-1.518864323999147,0.7831110699243974,-0.17118831944398052,-0.5592353583657885,0.026220364115444338,1.8145649970219495,0.45673365897759666,0.8749646656064242,-1.261382614294025,-1.0689139676927017,0.802418295997272,-0.8965431965478463,-0.5810584326855922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,-0.9923746163989307,-0.27726558282941277,-0.8459497940587125,-0.023404942056355064,-0.08503023475398377,0.3048146766213038,0.07463754172273716,-1.3224594545164987,-0.7285211612078296,0.5979614302759217,-0.5592353583657885,-0.03640207246926167,-0.5225357439397974,0.007602480879268836,0.23355630516187417,-0.6547771137848756,-1.0015807498289122,0.5872446747242605,-0.5729787346358416,-0.44901522304424835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
21,-0.9562882667116968,-0.6912923575176235,-0.5705257302602743,0.013021514768452295,-0.12751755000593323,0.7676146622056834,0.31554887023045275,-1.1260545850338504,-0.9682513828851871,0.7283443650575007,-0.5592353583657885,-0.05770661275065652,-0.4451398996408471,-0.10468031364531312,-0.10109153507006494,-0.351474363530301,-0.9613968857918014,0.40281014220453626,-0.24941427272383687,-0.37048756695627233,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
22,-0.920201917024463,-0.9030105945740949,-0.2915478075741143,-0.14482646480571293,0.04632962983231873,0.9601476929159813,0.21115396121044258,-0.9296497155512021,-0.9216371731145899,0.9770580305652183,-0.5592353583657885,-0.08223911368074757,-0.33348687835711543,-0.21696310816989586,-0.15686617510872147,-0.1998229884030139,-0.9189573854317656,0.2491146984380994,0.07415018918816785,-0.39461840912053053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
23,-0.8841155673372291,-1.008399228131094,-0.10141635708099903,-0.19339507390545607,0.10129028534172123,0.3526905371989983,0.4922171778027774,-0.7332448460685539,-1.0148655926557846,0.9441883831412909,-0.5592353583657885,-0.08030233729152986,0.46838481995332115,-0.24503380680104056,-0.4915140153406606,-0.14927253002725144,-0.9043999949358498,-0.33492798787436057,0.39771465110017257,-0.3886328952823429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
24,-0.8480292176499953,-0.9933437090515227,-0.09608556874941632,-0.3755273580294929,-0.1583111087665205,-0.2702104445107894,-0.11809152108343532,-0.5368399765859055,2.987297274791213,0.27255192077904006,-0.5592353583657885,-0.08740385071866147,-0.6253072773141555,-0.27310450543218684,-0.5751759753986454,-0.33462421073838017,-0.8637902588983787,-0.05827618909477426,0.7212791130121773,-0.19203896864253256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
25,-0.8119428679627614,-1.0206318373832457,0.021902546322946838,-0.4483802716791076,-0.09945253442666387,0.34239465320379514,-0.08597001061573988,-0.34043510710325725,-1.0215247654801556,0.5913875007911363,-0.5592353583657885,-0.10935398312979552,0.29709893502941465,-0.30117520406333154,-0.6588379354566305,0.13718006743540268,-0.8512709030718909,-0.2119716328612111,1.044843574924182,-0.05407150515799921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
26,-0.7758565182755276,-1.058270635082174,0.20421550726307444,-0.5333753376036581,0.09983108383586546,0.5951586052860315,0.04894033334858081,-0.14403023762060893,-1.2612549871575134,0.5475613042258997,-0.5592353583657885,-0.10096128544318543,0.5457806642522715,-0.4134579985879135,-0.798274535553271,0.22143083139500644,-0.8086423747339953,-0.33492798787436057,1.3684080368361866,-0.06039123939197361,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
27,-0.7397701685882937,-1.0676803345069061,0.20457089315184643,-0.6062282512532728,0.29228830803397116,0.5411052143112152,0.2199873765890588,0.05237463186203936,-0.5886785318960377,0.5015437978324012,-0.5592353583657885,-0.10935398312979552,0.43032128997023084,-0.49767009448134997,-0.8261618555725992,0.2719812897707689,-0.8119524210990414,-0.45788434288751007,1.6919724987481914,-0.13140953926618834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
28,-0.7036838189010599,-1.0206318373832457,0.2148770839262399,-0.6365836319406123,0.32308186679455847,0.16015750648870036,-0.1494099937894384,0.24877950134468765,-0.5287459764766984,0.09680887255244117,-0.5592353583657885,-0.1467983266546713,4.364821505889002,-0.5257407931124954,-0.7703872155339427,0.2551311369788481,-0.7449685474782545,-0.8267534079269585,2.0155369606601963,-0.10593274432721618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
29,-0.667597469213826,-0.8230281494638725,-0.10976792546714517,-0.7316566842533595,-0.1583111087665205,-0.8169218846560741,-0.6095506312391751,0.445184370827336,-1.1613673947919474,-0.6305635552916492,-0.5592353583657885,-0.14486155026545358,0.7487861574954199,-0.3853872999567688,-0.6030632954179737,-0.16612268281917225,-0.71965254693823,-0.6730579641605208,2.3391014225722007,0.3852719845067185,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
30,-0.6315111195265922,-0.5783759644208387,-0.3270863964513322,-0.594086098978337,0.009299400943004962,-0.016416904029032897,-0.7452640129651882,0.6415892403099842,0.07057957771669553,-1.0576498408198798,-0.5592353583657885,-0.15519102434128138,-0.366475271009127,-0.7783770807928049,-0.4357393753020041,0.103479761851561,-0.6597030429331445,-0.33492798787436057,-0.5729787346358416,-0.614590445736062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
31,-0.5954247698393583,-0.4090013747756617,-0.4313921548059665,-0.7155076217276949,0.3221900229661505,0.28061934923257653,1.761016841276746,0.8379941097926326,0.8363844525193659,-0.06315674491067241,-0.5592353583657885,-0.18747063082824325,0.04080449980993962,-0.10468031364531312,-0.5194013353599889,0.4404828176899768,-0.6195756636693215,-0.3041888991210732,-0.24941427272383687,-0.05496472300814208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32,-0.5593384201521245,-0.456049871899322,-0.35907112644082817,-0.8369291444770528,0.15508156520198757,-1.2411123052584419,0.0,1.0343989792752808,-0.18246898960940408,-0.19529272755486066,-0.5592353583657885,-0.18359707804980782,-0.08861150213256758,-0.8345184780550958,-0.5194013353599889,0.7269354151526313,-0.5879431553500644,-0.3964061653809353,0.07415018918816785,0.5015484618393102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
33,-0.5232520704648906,-0.13612009145843185,-0.5261024941637521,-0.8502855119794821,0.6293296555468442,-1.1005734887239198,-0.7741733723861141,1.2308038487579291,-0.029308014648869788,-0.8526856760334096,-0.5592353583657885,-0.1879870960355867,-0.7164059899870042,-0.6941649848993684,-0.6588379354566305,1.3503910684537008,-0.5320463510061285,-0.611579786653946,0.39771465110017257,0.4907667027196742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34,-0.48716572077765685,0.5225588682728125,-0.8228497112885209,-0.9462085149514748,1.1527882695007943,-1.2557324605316305,-0.34535120764238036,1.4272087182405775,1.5089609077808412,-1.0982219422901478,-0.5592353583657885,0.21621813879531987,-0.7229402293007681,-0.8345184780550958,-0.714612575495287,2.0412473329224543,-0.5191674914075228,-0.7652752304203837,0.7212791130121773,1.097893896799722,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
35,-0.451079371090423,1.3412027182245023,-0.994323402621097,-0.9974483975517038,-0.1583111087665205,-1.3613167509024382,0.0,1.6236135877232258,0.8763394894655918,-1.2618032209698935,-0.5592353583657885,-0.23589004055868606,-0.7228831340057934,-0.3573166013256225,-0.6309506154373019,0.0,-0.4654158523110911,-0.9804488516933952,1.044843574924182,1.7416524768021666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36,-0.41499302140318917,3.5713014818860005,-1.1050261069736305,2.681866584799338,0.031096563042904167,-1.0176916225625345,-1.0174938141789067,-1.7152691934817954,0.7897702427487684,-1.0474931197658863,0.0954792075258661,-0.16293812989815223,0.015428813154546061,2.477823960420072,1.9625701463602263,-1.5646853645485999,-0.44236642063075693,-0.119754366601349,-1.220107658459851,-1.1512556278195494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,-0.3789066717159553,1.4823482095954832,-0.9259116190324527,1.1932387158922106,-0.1396010983803409,-0.6666019783261089,-0.4553673809942372,-1.518864323999147,1.1160697111429496,-0.2478841634331446,0.0954792075258661,-0.20102806555276723,-0.27892915204801927,0.9620062343382162,1.2653871458770198,-1.3456333782536292,-0.41265808019332995,1.0790700947768583,-0.8965431965478463,-0.7042522826264362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,-0.3428203220287215,0.1743999895577263,-0.5829642363673007,0.765834955814471,-0.03864500067158023,0.48138908713903705,-0.27066869580498853,-1.3224594545164987,-0.5021092851792142,0.5771439869074344,0.0954792075258661,-0.2120031317583343,-0.5073103319465613,0.48480435760874135,0.6518661054517981,-0.8906792528717672,-0.3949087202509172,0.9253746510104215,-0.5729787346358416,-0.5503975695737612,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
39,-0.30673397234148764,-0.3619528776520014,-0.22118140159722305,0.15872734206768174,0.007740233410823328,1.5109774866593473,0.34767038069814804,-1.1260545850338504,-0.781794543802798,0.9387101085706363,0.0954792075258661,-0.21393990814755195,-0.4349896249786897,0.23216806992843275,0.4008802252778437,-0.705327572160638,-0.3629095164276547,0.7716792072439846,-0.24941427272383687,-0.42768908728559285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
40,-0.2706476226542538,-0.6724729586681594,0.145576835615665,-0.011262789781419279,0.1992863034906351,2.0926949323883224,0.9579790795843609,-0.9296497155512021,-0.7351803340322008,1.61363353567528,0.0954792075258661,-0.22233260583416206,-0.04166648182008945,0.0918145767727061,0.20566898514254592,-0.25037344677877604,-0.3396865721372943,0.21837560968481118,0.07415018918816785,-0.39088891240582463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
41,-0.23456127296701998,-0.8042087506144082,0.4387701938527122,-0.14482646480571293,0.13325321975144472,1.629380152604183,1.054343610987447,-0.7332448460685539,-0.8350679263977664,1.7768861178807862,0.0954792075258661,-0.2333076720397291,1.040606554032446,0.06374387814155981,-0.04531689503140842,0.6932351095687896,-0.29767319224436345,0.0032019884118004763,0.39771465110017257,-0.29264319542788875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
42,-0.19847492327978614,-0.8888960454369969,0.6662171626669062,-0.24196368300519921,0.05607442690845394,1.6036404426161752,0.7170677510766453,-0.5368399765859055,-1.1080940121969791,1.2893196810925291,0.0954792075258661,-0.238472409077643,-0.08099879613594949,0.03567317951041432,-0.324190095224691,0.5921341928172646,-0.2706564368370889,0.2491146984380994,0.7212791130121773,-0.28470560828755564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
43,-0.1623885735925523,-0.9077154442864609,0.8279177420582474,-0.32695874892974974,0.25097036843115794,0.0,0.8535841705643508,-0.34043510710325725,-1.1347307034944631,1.4405200592425953,0.0954792075258661,-0.24170036972633918,0.7614740008231167,-0.04853891638302214,-0.4078520552826758,0.760635720736473,-0.2269982070944586,-0.2119716328612111,1.044843574924182,-0.2136914316822348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
44,-0.12630222390531845,-0.9077154442864609,0.8279177420582474,-0.39981166257936446,0.28488226225610846,1.135177720834434,0.5564601987381683,-0.14403023762060893,-0.4022216928136486,1.0636147687815607,0.0954792075258661,-0.23782681694790375,1.1801728306371106,-0.1327510122764586,-0.4078520552826758,0.8954369430718389,-0.20166150099237823,-0.33492798787436057,1.3684080368361866,-0.18471074174090482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
45,-0.09021587421808461,-0.8512572477380685,0.7586174937476725,-0.8837978522583049,0.060751929504998844,0.5091879739260853,0.19027497940644045,0.05237463186203936,-0.342289137394309,0.6100136343313618,0.0954792075258661,-0.23782681694790375,0.1879834824112222,-0.1327510122764586,-0.5472886553793171,0.760635720736473,-0.15314836909602256,-0.8882315854335332,2.3391014225722007,0.0738653409917185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
46,-0.054129524530850764,-0.7195214557918197,0.48852421828081705,-0.5333753376036581,0.3491979229586007,-0.09981356439017812,-0.23453199652883125,0.24877950134468765,-0.20910568090688827,-0.036313199514465,0.0954792075258661,-0.24234596185607843,4.7200811190645116,-0.10468031364531312,-0.324190095224691,0.3056815953546106,-0.13315783911670764,-0.5808406979006595,2.0155369606601963,-0.15015362513952235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
47,-0.01804317484361692,-0.456049871899322,0.15979227116655215,-0.6426547080780801,-0.1583111087665205,-1.1036622539224805,-0.7035060493571841,0.445184370827336,-0.9482738644120741,-0.7386279994723813,0.0954792075258661,-0.2455739225047746,0.5064483499364115,0.0918145767727061,-0.10109153507006494,-0.09872207165148894,-0.07040894312170018,-0.18123254410792372,2.3391014225722007,0.267353268077451,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
48,0.01804317484361692,-0.2113976868562884,-0.07831627431080745,-0.4119538148543002,-0.041373543852898084,-0.2491038823206231,-0.9339778869628987,0.6415892403099842,0.12385296031166391,-0.9191700162228736,0.0954792075258661,-0.24428273824529614,0.31486191568819,-0.6099528890059319,0.06623238504590462,0.05292930347579852,-0.03722482900053389,0.06468016591837521,-0.5729787346358416,-0.6773073094419606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
49,0.054129524530850764,-0.15493949030789592,-0.07831627431080745,-0.5576596421535297,0.27516358123613727,0.1158852053093269,-0.6264144242347152,0.8379941097926326,0.9429312177093027,-0.8361412868300329,0.0954792075258661,-0.252029843802167,0.1245442657727383,0.06374387814155981,0.010457745007248097,0.3562320537303731,0.01649920267982353,0.12615834342494994,-0.24941427272383687,-0.21857544368728635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
50,0.09021587421808461,0.04266419761147721,-0.1883082068857966,-0.6790811649028875,0.2494112008989763,-0.4030273480489095,0.41833770372707785,1.0343989792752808,0.07057957771669553,-0.39919410707462394,0.0954792075258661,-0.26300491000773407,-0.4130396560217742,-0.24503380680104056,0.010457745007248097,0.5078834288576601,0.05860051219295069,0.06468016591837521,0.07415018918816785,0.15383584667342012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
51,0.12630222390531845,0.24026788553085066,-0.26844772480392276,-0.7397919262775665,0.609920358522481,-1.1515381145001748,0.2440785094398304,1.2308038487579291,0.030624540770469517,-0.5977267775151457,0.0954792075258661,-0.26558727852669095,-0.5415675089313425,-0.24503380680104056,-0.10109153507006494,0.5921341928172646,0.13921416712956095,-0.05827618909477426,0.39771465110017257,0.2720178632734957,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52,0.1623885735925523,0.7295722556169179,-0.5012254819496996,-0.8017169028797388,1.0340766058106787,-1.1919494591813473,0.052152484395350286,1.4272087182405775,2.2081740543398007,-0.9658668286631331,0.0954792075258661,-0.11839227925691234,-0.7173068268511706,-0.46959939585020444,-0.18475349512804973,1.5357427491648303,0.1296132740785233,-0.18123254410792372,0.7212791130121773,0.6965967516822497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
53,0.19847492327978614,2.3480405566708327,-0.7517725335340852,-0.8694701125738807,-0.18013945421706334,-1.3427841597110728,0.0,1.6236135877232258,1.1959797850354021,-1.2128274463082414,0.0954792075258661,-0.29334774010547815,-0.7229313478104388,0.03567317951041432,-0.24052813516670624,1.4346418324133055,0.1901912609105375,-0.3656670766276488,1.044843574924182,1.1909717147092482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54,0.23456127296701998,4.898069100773221,-1.044432812937974,3.6665951342966303,0.025524877866653136,-1.0563011875445463,-1.026327229557523,-1.7152691934817954,1.0960921926698364,-1.059107061855674,0.7501937734175207,-0.23976359333712147,-0.2675100930530922,3.600651905665891,2.576091186785447,-1.615235822924362,0.21244907699021218,0.15689743217823818,-1.220107658459851,-1.2346700797081187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55,0.2706476226542538,1.9810622791062822,-0.7553263924218071,2.1014717060574077,-0.10193940664049359,-0.676897862321312,-0.5790351962948644,-1.518864323999147,0.4101973917596186,-0.2917103599983812,0.7501937734175207,-0.2713976076943441,-0.49462248861886454,1.4953495083299797,1.5721476660896307,-1.446734295005154,0.2734828352063434,1.5094173373228814,-0.8965431965478463,-0.8465649057754048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56,0.30673397234148764,0.4284618740254919,-0.28444008979867075,1.4093690263860676,0.024891076264821274,0.6615670570550913,-0.5115800243127041,-1.3224594545164987,-0.4355175569355037,-0.0813446164852455,0.7501937734175207,-0.2681696470456479,-0.5529865679262698,0.7935820425513433,1.1259505457803785,-1.0928810863748168,0.2952715742316503,1.2327655385432952,-0.5729787346358416,-0.7389958887895142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
